model,instrument,val_rmse,val_mae,val_qlike,val_r2,n_samples
HAR_RV,INDX.CAC,0.0012050164892403253,0.0006756639975769587,0.049270939500753466,0.7056207374584604,6099.0
HAR_RV,INDX.SPX,0.002728726866134737,0.0009023332022724855,0.09825614411731788,0.7358061948484008,5254.0
HAR_RV,INDX.TPX,0.003381743689718276,0.0019124360743672023,0.21889468220399977,0.21164656756871025,3283.0
HAR_RV,INDX.UKX,0.00098246490049184,0.000569496685012742,0.03833507450411913,0.7415907720081074,6004.0
HAR_RV,INDX.NDX,0.0028606623218374954,0.0010745960596123887,0.10235408480969319,0.7198209350090871,5247.0
HAR_RV,INDX.FTSEMIB,0.0012301477785422582,0.0006608781716766933,0.03716380071950726,0.7516010050525765,6074.0
HAR_RV,INDX.SMI,0.0008923837176196658,0.000473932321712893,0.03130563119106343,0.765457243284496,6007.0
